,Unnamed: 0,prop_name,location,property_type,rooms,parking,bathroom,size,furnished,region,monthly_rent(RM),Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court,unknown, Club house, Gymnasium, Jogging Track, Lift, Minimart, Multipurpose hall, Parking, Playground, Sauna, Security, Squash Court, Swimming Pool, Tennis Court, Barbeque area, 11,Air-Cond,Cooking Allowed,Internet,Near KTM/LRT,Washing Machine, Cooking Allowed, Internet, Near KTM/LRT, Washing Machine
86,86,Unio Residence,Kuala Lumpur - Kepong,Apartment,2,1,2,872 sq.ft.,Fully Furnished,Kuala Lumpur,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
87,87,Dahlia Apartment (Ampang),Kuala Lumpur - Ampang,Apartment,3,0,2,860 sq.ft.,Not Furnished,Kuala Lumpur,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,88,1 Petaling,Kuala Lumpur - Sungai Besi,Condominium,3,1,2,904 sq.ft.,Partially Furnished,Kuala Lumpur,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
89,89,Residensi Seri Wahyu @ Jalan Kuching KL,Kuala Lumpur - KL City,Apartment,3,1,2,835 sq.ft.,Fully Furnished,Kuala Lumpur,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
90,90,Pangsapuri Seroja,Kuala Lumpur - Jinjang,Apartment,3,0,2,750 sq.ft.,Partially Furnished,Kuala Lumpur,850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
91,91,Endah Villa,Kuala Lumpur - Sri Petaling,Condominium,3,1,2,1129 sq.ft.,Fully Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
92,92,Unio Residence,Kuala Lumpur - Kepong,Service Residence,2,1,2,1132 sq.ft.,Partially Furnished,Kuala Lumpur,1900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,93,Rica Residence Sentul,Kuala Lumpur - Sentul,Condominium,2,0,1,700 sq.ft.,Partially Furnished,Kuala Lumpur,1700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94,94,PV9 Residences @ Taman Melati,Kuala Lumpur - Setapak,Service Residence,3,2,2,1000 sq.ft.,Partially Furnished,Kuala Lumpur,2100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
95,95,Suasana Lumayan,Kuala Lumpur - Cheras,Condominium,4,1,2,1142 sq.ft.,Partially Furnished,Kuala Lumpur,1550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
96,96,Plaza Prima Setapak,Kuala Lumpur - Setapak,Condominium,4,2,2,1300 sq.ft.,Partially Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
97,97,Residensi Vista Wirajaya,Kuala Lumpur - Setapak,Apartment,3,1,2,884 sq.ft.,Fully Furnished,Kuala Lumpur,1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
98,98,One Maxim,Kuala Lumpur - Sentul,Service Residence,3,1,2,819 sq.ft.,Partially Furnished,Kuala Lumpur,1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
99,99,M Centura,Kuala Lumpur - Sentul,Service Residence,3,1,2,850 sq.ft.,Fully Furnished,Kuala Lumpur,2500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100,100,PV9 Residences @ Taman Melati,Kuala Lumpur - Setapak,Service Residence,3,2,2,1000 sq.ft.,Partially Furnished,Kuala Lumpur,2300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
101,101,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,2,1,1,650 sq.ft.,Partially Furnished,Kuala Lumpur,1350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
102,102,Residensi KepongMas,Kuala Lumpur - Kepong,Apartment,3,2,2,800 sq.ft.,Partially Furnished,Kuala Lumpur,1100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
103,103,Bayu Sentul Condominium,Kuala Lumpur - Sentul,Condominium,3,2,2,1300 sq.ft.,Partially Furnished,Kuala Lumpur,1700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
104,104,Vista Angkasa,Kuala Lumpur - Bangsar South,Apartment,3,1,2,1200 sq.ft.,Partially Furnished,Kuala Lumpur,1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
105,105,The Nest Residence @ Genting Klang,Kuala Lumpur - Setapak,Service Residence,3,1,2,770 sq.ft.,Fully Furnished,Kuala Lumpur,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,106,Sky Awani 3 Residence Setpak,Kuala Lumpur - Setapak,Service Residence,3,2,2,800 sq.ft.,Fully Furnished,Kuala Lumpur,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107,107,M Centura,Kuala Lumpur - Sentul,Service Residence,3,2,2,850 sq.ft.,Partially Furnished,Kuala Lumpur,1650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108,108,M Centura,Kuala Lumpur - Sentul,Service Residence,2,1,1,646 sq.ft.,Not Furnished,Kuala Lumpur,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,109,OG Heights,Kuala Lumpur - Pantai,Condominium,2,1,2,1000 sq.ft.,Partially Furnished,Kuala Lumpur,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
110,110,8 Petaling,Kuala Lumpur - Sri Petaling,Condominium,4,3,5,1899 sq.ft.,Fully Furnished,Kuala Lumpur,2599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
111,111,Delima J Apartment,Kuala Lumpur - Desa Pandan,Apartment,3,1,2,1000 sq.ft.,Partially Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
112,112,Lexa Residence @ The Quartz WM,Kuala Lumpur - Wangsa Maju,Service Residence,4,0,2,877 sq.ft.,Fully Furnished,Kuala Lumpur,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,113,The Nest Residence @ Genting Klang,Kuala Lumpur - Setapak,Service Residence,1,1,1,360 sq.ft.,Fully Furnished,Kuala Lumpur,900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,114,Hedgeford 10 Residences @ Wangsa Maju,Kuala Lumpur - Wangsa Maju,Service Residence,1,1,1,521 sq.ft.,Partially Furnished,Kuala Lumpur,1200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
115,115,The Establishment,Kuala Lumpur - Brickfields,Service Residence,1,1,1,468 sq.ft.,Fully Furnished,Kuala Lumpur,2500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
116,116,The Henge Kepong,Kuala Lumpur - Kepong,Condominium,3,2,2,1100 sq.ft.,Fully Furnished,Kuala Lumpur,2200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
117,117,Sofiya Residences,Kuala Lumpur - Desa ParkCity,Condominium,3,1,2,862 sq.ft.,Fully Furnished,Kuala Lumpur,2300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
118,118,Suasana Lumayan,Kuala Lumpur - Cheras,Condominium,4,1,2,1142 sq.ft.,Partially Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
119,119,Vista Komanwel A,Kuala Lumpur - Bukit Jalil,Condominium,3,2,2,1224 sq.ft.,Fully Furnished,Kuala Lumpur,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
120,120,Apartment Sentul,Kuala Lumpur - Sentul,Apartment,3,0,1,700 sq.ft.,Not Furnished,Kuala Lumpur,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121,121,Lakeville Residence,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,1193 sq.ft.,Partially Furnished,Kuala Lumpur,1900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
122,122,Arte Plus Jalan Ampang,Kuala Lumpur - Ampang,Service Residence,3,2,2,1200 sq.ft.,Fully Furnished,Kuala Lumpur,2100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
123,123,Vista Langkawi @ PV18,Kuala Lumpur - Setapak,Service Residence,3,1,2,926 sq.ft.,Partially Furnished,Kuala Lumpur,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,124,Residensi Alam Damai (PR1MA @ Alam Damai),Kuala Lumpur - Cheras,Apartment,3,1,3,935 sq.ft.,Not Furnished,Kuala Lumpur,1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,125,Platinum OUG Residence,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1100 sq.ft.,Partially Furnished,Kuala Lumpur,1450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,Residensi Pandanmas 1,Kuala Lumpur - Desa Pandan,Apartment,3,1,2,900 sq.ft.,Partially Furnished,Kuala Lumpur,1500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
127,127,Flat Taman Melati,Kuala Lumpur - Setapak,Flat,3,0,2,650 sq.ft.,Not Furnished,Kuala Lumpur,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
128,128,First Residence,Kuala Lumpur - Kepong,Condominium,3,1,2,1070 sq.ft.,Partially Furnished,Kuala Lumpur,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
129,129,M Centura,Kuala Lumpur - Sentul,Service Residence,3,0,2,850 sq.ft.,Fully Furnished,Kuala Lumpur,2200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
130,130,Regalia Residence,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1,1,560 sq.ft.,Fully Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,131,38 Bidara,Kuala Lumpur - KLCC,Condominium,2,0,2,705 sq.ft.,Fully Furnished,Kuala Lumpur,1900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,132,Unio Residence,Kuala Lumpur - Kepong,Apartment,2,1,2,866 sq.ft.,Fully Furnished,Kuala Lumpur,2200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
133,133,Legasi Kampong Bharu,Kuala Lumpur - KL City,Apartment,3,1,2,950 sq.ft.,Fully Furnished,Kuala Lumpur,3300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134,134,Mercu Summer Suites @ Kuala Lumpur,Kuala Lumpur - KL City,Service Residence,1,0,1,600 sq.ft.,Fully Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
135,135,Vista Saujana,Kuala Lumpur - Kepong,Apartment,3,0,2,955 sq.ft.,Partially Furnished,Kuala Lumpur,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,Teratai Mewah Apartment,Kuala Lumpur - Setapak,Apartment,3,0,1,650 sq.ft.,Not Furnished,Kuala Lumpur,850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
137,137,Bangsar Permai,Kuala Lumpur - Bangsar,Condominium,3,0,2,1000 sq.ft.,Fully Furnished,Kuala Lumpur,2500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
138,138,Bayu Tasik 2,Kuala Lumpur - Cheras,Condominium,3,1,2,1000 sq.ft.,Fully Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
139,139,Platinum Oug Residence,Kuala Lumpur - Bukit Jalil,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,Kuala Lumpur,1650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
140,140,M Centura,Kuala Lumpur - Sentul,Service Residence,3,1,2,850 sq.ft.,Partially Furnished,Kuala Lumpur,2500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
141,141,Casa Idaman,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,1062 sq.ft.,Partially Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,142,Flat Taman Bukit Angkasa,Kuala Lumpur - Bangsar South,Flat,3,0,2,700 sq.ft.,Partially Furnished,Kuala Lumpur,1200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
143,143,Platinum Lake PV 21,Kuala Lumpur - Setapak,Service Residence,3,0,2,1040 sq.ft.,Partially Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
144,144,Platinum Lake PV 20,Kuala Lumpur - Setapak,Condominium,4,2,2,1333 sq.ft.,Partially Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
145,145,M Vertica,Kuala Lumpur - Cheras,Condominium,3,0,2,850 sq.ft.,Partially Furnished,Kuala Lumpur,1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
146,146,Impian Kota,Kuala Lumpur - KL City,Apartment,3,1,2,1100 sq.ft.,Partially Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147,147,Desa Dua Aman Puri,Kuala Lumpur - Kepong,Apartment,3,1,2,850 sq.ft.,Not Furnished,Kuala Lumpur,850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148,148,The Andes Condo Villa @ Bukit Jalil,Kuala Lumpur - Bukit Jalil,Condominium,3,2,2,1325 sq.ft.,Fully Furnished,Kuala Lumpur,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,149,Kepong Sentral Condominium,Kuala Lumpur - Kepong,Condominium,3,1,2,962 sq.ft.,Not Furnished,Kuala Lumpur,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,150,Nuri Court,Kuala Lumpur - Pandan Indah,Apartment,3,0,2,900 sq.ft.,Fully Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
151,151,The Hipster @ Taman Desa,Kuala Lumpur - Taman Desa,Condominium,3,2,2,925 sq.ft.,Fully Furnished,Kuala Lumpur,2100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,152,Mont Kiara Astana,Kuala Lumpur - Mont Kiara,Condominium,4,0,3,1690 sq.ft.,Fully Furnished,Kuala Lumpur,4500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
153,153,Sentrio Suites,Kuala Lumpur - Desa Pandan,Service Residence,1,1,1,570 sq.ft.,Fully Furnished,Kuala Lumpur,1550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
154,154,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,3,0,2,1050 sq.ft.,Fully Furnished,Kuala Lumpur,2300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
155,155,Tiara Mutiara 2,Kuala Lumpur - Old Klang Road,Service Residence,3,0,2,900 sq.ft.,Partially Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
156,156,PV9 Residences @ Taman Melati,Kuala Lumpur - Setapak,Service Residence,4,3,2,1100 sq.ft.,Partially Furnished,Kuala Lumpur,2499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
157,157,Bukit Pandan 2,Kuala Lumpur - Cheras,Condominium,3,1,2,1150 sq.ft.,Fully Furnished,Kuala Lumpur,1450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
158,158,Angkasa Impian 1,Kuala Lumpur - Bukit Bintang,Condominium,4,0,4,2200 sq.ft.,Fully Furnished,Kuala Lumpur,4000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
159,159,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,2,0,2,650 sq.ft.,Partially Furnished,Kuala Lumpur,1100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,160,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,3,1,2,819 sq.ft.,Partially Furnished,Kuala Lumpur,1750,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
161,161,EkoCheras Service Apartment,Kuala Lumpur - Cheras,Service Residence,1,1,2,762 sq.ft.,Partially Furnished,Kuala Lumpur,1800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,162,Apartment Sentul,Kuala Lumpur - Sentul,Apartment,2,1,2,743 sq.ft.,Fully Furnished,Kuala Lumpur,1700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
163,163,Camellia,Kuala Lumpur - Bangsar South,Condominium,1,1,1,638 sq.ft.,Fully Furnished,Kuala Lumpur,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,164,Bayu @ Pandan Jaya,Kuala Lumpur - Pandan Jaya,Condominium,3,1,2,1072 sq.ft.,Partially Furnished,Kuala Lumpur,1700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
165,165,Casa Green (Bukit Jalil),Kuala Lumpur - Bukit Jalil,Condominium,4,1,2,900 sq.ft.,Fully Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
166,166,10 Semantan,Kuala Lumpur - Damansara Heights,Service Residence,2,1,2,990 sq.ft.,Fully Furnished,Kuala Lumpur,1948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,167,Impiana Sky Residensi,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850 sq.ft.,Partially Furnished,Kuala Lumpur,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
168,168,M Vertica,Kuala Lumpur - Cheras,Condominium,3,2,2,850 sq.ft.,Fully Furnished,Kuala Lumpur,2200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
169,169,Damai Hillpark,Kuala Lumpur - Bandar Damai Perdana,Service Residence,3,2,2,1020 sq.ft.,Partially Furnished,Kuala Lumpur,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
170,170,Vista Langkawi @ PV18,Kuala Lumpur - Setapak,Service Residence,3,1,2,926 sq.ft.,Not Furnished,Kuala Lumpur,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,171,Platinum Lake PV 13,Kuala Lumpur - Setapak,Condominium,3,2,2,1313 sq.ft.,Partially Furnished,Kuala Lumpur,2400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,3,0,2,850 sq.ft.,Not Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
173,173,unknown,Kuala Lumpur - Segambut,Condominium,3,2,3,1537 sq.ft.,Fully Furnished,Kuala Lumpur,2500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
174,174,1 Razak Mansion,Kuala Lumpur - Sungai Besi,Condominium,3,0,2,800 sq.ft.,Not Furnished,Kuala Lumpur,1200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175,175,Putra Villa,Kuala Lumpur - Setapak,Condominium,3,0,2,1066 sq.ft.,Fully Furnished,Kuala Lumpur,1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
176,176,Vina Versatile Homes,Kuala Lumpur - Cheras,Studio,1,1,1,450 sq.ft.,Fully Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
177,177,M Vertica,Kuala Lumpur - Cheras,Condominium,3,0,2,850 sq.ft.,Partially Furnished,Kuala Lumpur,1800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
